lev_dt,sl_lev_va
11/15/2015,43.06
11/16/2015,43.07
11/17/2015,43.07
11/18/2015,43.1
11/19/2015,43.1
11/20/2015,43.09
11/21/2015,43.12
11/22/2015,43.13
11/23/2015,43.06
11/24/2015,43.03
11/25/2015,43.02
11/26/2015,43.0
11/27/2015,43.01
11/28/2015,43.01
11/29/2015,43.0
11/30/2015,42.99
12/01/2015,42.98
12/02/2015,42.97
12/03/2015,42.94
12/04/2015,42.91
12/05/2015,42.87
12/06/2015,42.88
12/07/2015,42.89
12/08/2015,42.88
12/09/2015,42.87
12/10/2015,42.84
12/11/2015,42.81
12/12/2015,42.78
12/13/2015,42.78
12/14/2015,42.8
12/15/2015,42.76
12/16/2015,42.74
12/17/2015,42.73
12/18/2015,42.74
12/19/2015,42.65
12/20/2015,42.67
12/21/2015,42.69
12/22/2015,42.71
12/23/2015,42.7
12/24/2015,42.64
12/25/2015,42.62
12/26/2015,42.6
12/27/2015,42.61
12/28/2015,42.6
01/22/2016,42.46
01/23/2016,42.43
01/24/2016,42.32
01/25/2016,42.26
01/26/2016,42.3
01/27/2016,42.38
01/28/2016,42.51
01/29/2016,42.51
01/30/2016,42.52
01/31/2016,42.49
02/01/2016,42.5
02/02/2016,42.48
02/03/2016,42.48
02/04/2016,42.55
02/05/2016,42.56
02/06/2016,42.64
02/07/2016,42.69
02/08/2016,42.74
02/09/2016,42.73
02/10/2016,42.68
02/11/2016,42.62
02/12/2016,42.64
02/13/2016,42.63
02/14/2016,42.61
02/15/2016,42.66
02/16/2016,42.7
02/17/2016,42.65
02/18/2016,42.6
02/19/2016,42.6
02/20/2016,42.62
02/21/2016,42.65
02/22/2016,42.67
02/23/2016,42.68
02/24/2016,42.68
02/25/2016,42.63
02/26/2016,42.61
02/27/2016,42.61
02/28/2016,42.6
02/29/2016,42.6
03/01/2016,42.61
03/02/2016,42.61
03/03/2016,42.6
03/04/2016,42.6
03/05/2016,42.57
03/06/2016,42.55
03/07/2016,42.52
03/08/2016,42.53
03/09/2016,42.52
03/10/2016,42.51
03/11/2016,42.49
03/12/2016,42.48
03/13/2016,42.48
03/14/2016,42.48
03/15/2016,42.47
03/16/2016,42.46
03/17/2016,42.44
03/18/2016,42.45
03/19/2016,42.48
03/20/2016,42.44
03/21/2016,42.36
03/22/2016,42.33
03/23/2016,42.35
03/24/2016,42.38
03/25/2016,42.41
03/26/2016,42.38
03/27/2016,42.38
03/28/2016,42.4
03/29/2016,42.39
03/30/2016,42.38
03/31/2016,42.4
04/01/2016,42.38
04/02/2016,42.38
04/03/2016,42.33
04/04/2016,42.32
04/05/2016,42.3
04/06/2016,42.29
04/07/2016,42.3
04/08/2016,42.27
04/09/2016,42.23
04/10/2016,42.19
04/11/2016,42.2
04/12/2016,42.19
04/13/2016,42.18
04/14/2016,42.2
04/15/2016,42.2
04/16/2016,42.19
04/17/2016,42.14
04/18/2016,42.13
04/19/2016,42.15
04/20/2016,42.14
04/21/2016,42.12
04/22/2016,42.13
04/23/2016,42.13
04/24/2016,42.09
04/25/2016,42.08
04/26/2016,42.07
04/27/2016,42.05
04/28/2016,42.04
04/29/2016,42.02
04/30/2016,42.01
05/01/2016,41.98
05/02/2016,41.98
05/03/2016,41.97
05/04/2016,42.04
05/05/2016,42.01
05/06/2016,41.97
05/07/2016,41.94
05/08/2016,41.92
05/09/2016,41.9
05/10/2016,41.88
05/11/2016,41.87
05/12/2016,41.86
05/13/2016,41.87
05/14/2016,41.86
05/15/2016,41.84
05/16/2016,41.82
05/17/2016,41.85
05/18/2016,41.86
05/19/2016,41.84
05/20/2016,41.85
05/21/2016,41.85
05/22/2016,41.84
05/23/2016,41.81
05/24/2016,41.78
05/25/2016,41.74
05/26/2016,41.75
05/27/2016,41.75
05/28/2016,41.74
05/29/2016,41.72
05/30/2016,41.74
05/31/2016,41.73
06/01/2016,41.7
06/02/2016,41.68
06/03/2016,41.71
06/04/2016,41.69
06/05/2016,41.67
06/06/2016,41.8
06/07/2016,41.79
06/08/2016,41.77
06/09/2016,41.75
06/10/2016,41.75
06/11/2016,41.74
06/12/2016,41.76
06/13/2016,41.79
06/14/2016,41.78
06/15/2016,41.76
06/16/2016,41.78
06/17/2016,41.79
06/18/2016,41.78
06/19/2016,41.75
06/20/2016,41.74
06/21/2016,41.75
06/22/2016,41.73
06/23/2016,41.71
06/24/2016,41.7
06/25/2016,41.69
06/26/2016,41.68
06/27/2016,41.68
06/28/2016,41.69
06/29/2016,41.69
06/30/2016,41.67
07/01/2016,41.67
07/02/2016,41.67
07/03/2016,41.65
07/04/2016,41.64
07/05/2016,41.63
07/06/2016,41.62
07/07/2016,41.62
07/08/2016,41.61
07/09/2016,41.6
07/10/2016,41.59
07/11/2016,41.58
07/12/2016,41.57
07/13/2016,41.56
07/14/2016,41.56
07/15/2016,41.58
07/16/2016,41.55
07/17/2016,41.52
07/18/2016,41.52
07/19/2016,41.54
07/20/2016,41.53
07/21/2016,41.52
07/22/2016,41.51
07/23/2016,41.5
07/24/2016,41.49
07/25/2016,41.47
07/26/2016,41.48
07/27/2016,41.47
07/28/2016,41.46
07/29/2016,41.48
07/30/2016,41.46
07/31/2016,41.46
08/01/2016,41.44
08/02/2016,41.45
08/03/2016,41.51
08/04/2016,41.45
08/05/2016,41.46
08/06/2016,41.46
08/07/2016,41.46
08/08/2016,41.44
08/09/2016,41.44
08/10/2016,41.42
08/11/2016,41.48
08/12/2016,41.53
08/13/2016,41.57
08/14/2016,41.6
08/15/2016,41.63
08/16/2016,41.64
08/17/2016,41.67
08/18/2016,41.69
08/19/2016,41.68
08/20/2016,41.69
08/21/2016,41.67
08/22/2016,41.65
08/23/2016,41.65
08/24/2016,41.64
08/25/2016,41.66
08/26/2016,41.65
08/27/2016,41.66
08/28/2016,41.65
08/29/2016,41.64
08/30/2016,41.64
08/31/2016,41.64
09/01/2016,41.68
09/02/2016,41.73
09/03/2016,41.76
09/04/2016,41.78
09/05/2016,41.81
09/06/2016,41.83
09/07/2016,41.86
09/08/2016,41.89
09/09/2016,41.9
09/10/2016,41.91
09/11/2016,41.93
09/12/2016,41.96
09/13/2016,41.98
09/14/2016,42.0
09/15/2016,42.01
09/16/2016,42.04
09/17/2016,42.04
09/18/2016,42.06
09/19/2016,42.05
09/20/2016,42.06
09/21/2016,42.06
09/22/2016,42.07
09/23/2016,42.08
09/24/2016,42.08
09/25/2016,42.08
09/26/2016,42.1
09/27/2016,42.1
09/28/2016,42.08
09/29/2016,42.11
09/30/2016,42.11
10/01/2016,42.11
10/02/2016,42.12
10/03/2016,42.14
10/04/2016,42.12
10/05/2016,42.12
10/06/2016,42.14
10/07/2016,42.23
10/08/2016,42.16
10/09/2016,42.12
10/10/2016,42.12
10/11/2016,42.13
10/12/2016,42.16
10/13/2016,42.15
10/14/2016,42.13
10/15/2016,42.13
10/16/2016,42.14
10/17/2016,42.15
10/18/2016,42.12
10/19/2016,42.11
10/20/2016,42.12
10/21/2016,42.12
10/22/2016,42.08
10/23/2016,42.04
10/24/2016,42.05
10/25/2016,42.04
10/26/2016,42.02
10/27/2016,42.02
10/28/2016,42.02
10/29/2016,42.0
10/30/2016,42.0
10/31/2016,41.99
11/01/2016,41.96
11/02/2016,41.93
11/03/2016,41.94
11/04/2016,41.95
11/05/2016,41.9
11/06/2016,41.89
11/07/2016,41.88
11/08/2016,41.89
11/09/2016,41.89
11/10/2016,41.86
11/11/2016,41.86
11/12/2016,41.85
11/13/2016,41.82
11/14/2016,41.82
11/15/2016,41.81
11/16/2016,41.79
11/17/2016,41.74
11/18/2016,41.72
11/19/2016,41.73
11/20/2016,41.71
11/21/2016,41.71
11/22/2016,41.68
11/23/2016,41.67
11/24/2016,41.67
11/25/2016,41.65
11/26/2016,41.64
11/27/2016,41.63
11/28/2016,41.64
11/29/2016,41.62
11/30/2016,41.61
12/01/2016,41.59
12/02/2016,41.54
12/03/2016,41.54
12/04/2016,41.54
12/05/2016,41.55
12/06/2016,41.56
12/07/2016,41.51
12/08/2016,41.49
12/09/2016,41.47
12/10/2016,41.46
12/11/2016,41.47
12/12/2016,41.49
12/13/2016,41.48
12/14/2016,41.46
12/15/2016,41.43
12/16/2016,41.4
12/17/2016,41.4
12/18/2016,41.38
12/19/2016,41.36
12/20/2016,41.35
12/21/2016,41.35
12/22/2016,41.35
12/23/2016,41.32
12/24/2016,41.31
12/25/2016,41.3
12/26/2016,41.3
12/27/2016,41.3
12/28/2016,41.29
12/29/2016,41.3
12/30/2016,41.24
12/31/2016,41.24
01/01/2017,41.23
01/02/2017,41.23
01/03/2017,41.24
01/04/2017,41.23
01/05/2017,41.2
01/06/2017,41.22
01/07/2017,41.29
01/08/2017,41.24
01/09/2017,41.27
01/10/2017,41.29
01/11/2017,41.29
01/12/2017,41.28
01/13/2017,41.24
01/14/2017,41.23
01/15/2017,41.23
01/16/2017,41.22
01/17/2017,41.2
01/18/2017,41.2
01/19/2017,41.21
01/20/2017,41.2
01/21/2017,41.21
01/22/2017,41.24
01/23/2017,41.23
01/24/2017,41.15
01/25/2017,41.13
01/26/2017,41.12
01/27/2017,41.1
01/28/2017,41.09
01/29/2017,41.1
01/30/2017,41.08
01/31/2017,41.06
02/01/2017,41.06
02/02/2017,41.04
02/03/2017,41.04
02/04/2017,41.02
02/05/2017,41.02
02/06/2017,41.03
02/07/2017,41.04
02/08/2017,41.06
02/09/2017,41.03
02/10/2017,40.96
02/11/2017,40.98
02/12/2017,40.99
02/13/2017,40.98
02/14/2017,40.99
02/15/2017,41.0
02/16/2017,40.94
02/17/2017,40.92
02/18/2017,40.93
02/19/2017,40.92
02/20/2017,40.9
02/21/2017,40.91
02/22/2017,40.95
02/23/2017,40.97
02/24/2017,40.92
02/25/2017,40.9
02/26/2017,40.84
02/27/2017,40.84
02/28/2017,40.84
03/01/2017,40.85
03/02/2017,40.84
03/03/2017,40.79
03/04/2017,40.79
03/05/2017,40.79
03/06/2017,40.79
03/07/2017,40.79
03/08/2017,40.79
03/09/2017,40.79
03/10/2017,40.8
03/11/2017,40.76
03/12/2017,40.76
03/13/2017,40.8
03/14/2017,40.79
03/15/2017,40.73
03/16/2017,40.69
03/17/2017,40.68
03/18/2017,40.72
03/19/2017,40.73
03/20/2017,40.71
03/21/2017,40.72
03/22/2017,40.71
03/23/2017,40.67
03/24/2017,40.66
03/25/2017,40.69
03/26/2017,40.68
03/27/2017,40.68
03/28/2017,40.67
03/29/2017,40.65
03/30/2017,40.64
03/31/2017,40.66
04/01/2017,40.59
04/02/2017,40.58
04/03/2017,40.59
04/04/2017,40.62
04/05/2017,40.62
04/06/2017,40.63
04/07/2017,40.58
04/08/2017,40.56
04/09/2017,40.54
04/10/2017,40.54
04/11/2017,40.53
04/12/2017,40.52
04/13/2017,40.5
04/14/2017,40.49
04/15/2017,40.47
04/16/2017,40.47
04/17/2017,40.47
04/18/2017,40.46
04/19/2017,40.44
04/20/2017,40.44
04/21/2017,40.45
04/22/2017,40.44
04/23/2017,40.44
04/24/2017,40.43
04/25/2017,40.4
04/26/2017,40.38
04/27/2017,40.35
04/28/2017,40.32
04/29/2017,40.3
04/30/2017,40.3
05/01/2017,40.32
05/02/2017,40.3
05/03/2017,40.29
05/04/2017,40.3
05/05/2017,40.31
05/06/2017,40.27
05/07/2017,40.25
05/08/2017,40.23
05/09/2017,40.22
05/10/2017,40.21
05/11/2017,40.2
05/12/2017,40.19
05/13/2017,40.21
05/14/2017,40.18
05/15/2017,40.16
05/16/2017,40.14
05/17/2017,40.13
05/18/2017,40.12
05/19/2017,40.12
05/20/2017,40.13
05/21/2017,40.13
05/22/2017,40.16
05/23/2017,40.17
05/24/2017,40.19
05/25/2017,40.16
05/26/2017,40.12
05/27/2017,40.11
05/28/2017,40.1
05/29/2017,40.09
05/30/2017,40.08
05/31/2017,40.08
06/01/2017,40.08
06/02/2017,40.08
06/03/2017,40.1
06/04/2017,40.1
06/05/2017,40.09
06/06/2017,40.12
06/07/2017,40.14
06/08/2017,40.16
06/09/2017,40.15
06/10/2017,40.21
06/11/2017,40.26
06/12/2017,40.33
06/13/2017,40.38
06/14/2017,40.41
06/15/2017,40.47
06/16/2017,40.53
06/17/2017,40.56
06/18/2017,40.59
06/19/2017,40.66
06/20/2017,40.7
06/21/2017,40.71
06/22/2017,40.74
06/23/2017,40.79
06/24/2017,40.8
06/25/2017,40.83
06/26/2017,40.86
06/27/2017,40.92
06/28/2017,40.92
06/29/2017,40.94
06/30/2017,40.96
07/01/2017,40.97
07/02/2017,41.04
07/03/2017,41.04
07/04/2017,41.06
07/05/2017,41.06
07/06/2017,41.08
07/07/2017,41.09
07/08/2017,41.12
07/09/2017,41.12
07/10/2017,41.14
07/11/2017,41.14
07/12/2017,41.16
07/13/2017,41.17
07/14/2017,41.2
07/15/2017,41.21
07/16/2017,41.23
07/17/2017,41.27
07/18/2017,41.28
07/19/2017,41.29
07/20/2017,41.34
07/21/2017,41.35
07/22/2017,41.39
07/23/2017,41.44
07/24/2017,41.45
07/25/2017,41.47
07/26/2017,41.5
07/27/2017,41.51
07/28/2017,41.55
07/29/2017,41.56
07/30/2017,41.58
07/31/2017,41.6
08/01/2017,41.61
08/02/2017,41.62
08/03/2017,41.66
08/04/2017,41.69
08/05/2017,41.72
08/06/2017,41.73
08/07/2017,41.76
08/08/2017,41.79
08/09/2017,41.81
08/10/2017,41.83
08/11/2017,41.84
08/12/2017,41.87
08/13/2017,41.89
08/14/2017,41.9
08/15/2017,41.91
08/16/2017,41.93
08/17/2017,41.96
08/18/2017,42.0
08/19/2017,42.03
08/20/2017,42.04
08/21/2017,42.04
08/22/2017,42.06
08/23/2017,42.09
08/24/2017,42.1
08/25/2017,42.11
08/26/2017,42.12
08/27/2017,42.16
08/28/2017,42.16
08/29/2017,42.17
08/30/2017,42.18
08/31/2017,42.2
09/01/2017,42.23
09/02/2017,42.26
09/03/2017,42.27
09/04/2017,42.3
09/05/2017,42.32
09/06/2017,42.34
09/07/2017,42.81
09/08/2017,42.81
09/09/2017,42.4
09/10/2017,42.86
09/11/2017,43.82
09/12/2017,44.17
