lev_dt,sl_lev_va,date
01/22/2015,43.31,2015-01-22
01/23/2015,43.42,2015-01-23
01/24/2015,43.43,2015-01-24
01/25/2015,43.53,2015-01-25
01/26/2015,43.56,2015-01-26
01/27/2015,43.56,2015-01-27
01/28/2015,43.51,2015-01-28
01/29/2015,43.51,2015-01-29
01/30/2015,43.56,2015-01-30
01/31/2015,43.55,2015-01-31
02/01/2015,43.61,2015-02-01
02/02/2015,43.63,2015-02-02
02/03/2015,43.58,2015-02-03
02/04/2015,43.64,2015-02-04
02/05/2015,43.7,2015-02-05
02/06/2015,43.61,2015-02-06
02/07/2015,43.64,2015-02-07
02/08/2015,43.67,2015-02-08
02/09/2015,43.72,2015-02-09
02/10/2015,43.72,2015-02-10
02/11/2015,43.66,2015-02-11
02/12/2015,43.66,2015-02-12
02/13/2015,43.63,2015-02-13
02/14/2015,43.63,2015-02-14
02/15/2015,43.63,2015-02-15
02/16/2015,43.66,2015-02-16
02/17/2015,43.7,2015-02-17
02/18/2015,43.66,2015-02-18
02/19/2015,43.6,2015-02-19
02/20/2015,43.53,2015-02-20
02/21/2015,43.58,2015-02-21
02/22/2015,43.6,2015-02-22
02/23/2015,43.61,2015-02-23
02/24/2015,43.63,2015-02-24
02/25/2015,43.68,2015-02-25
02/26/2015,43.68,2015-02-26
02/27/2015,43.57,2015-02-27
02/28/2015,43.55,2015-02-28
03/01/2015,43.56,2015-03-01
03/02/2015,43.58,2015-03-02
03/03/2015,43.6,2015-03-03
03/04/2015,43.6,2015-03-04
03/05/2015,43.59,2015-03-05
03/06/2015,43.56,2015-03-06
03/07/2015,43.54,2015-03-07
03/08/2015,43.55,2015-03-08
03/09/2015,43.53,2015-03-09
03/10/2015,43.51,2015-03-10
03/11/2015,43.5,2015-03-11
03/12/2015,43.48,2015-03-12
03/13/2015,43.47,2015-03-13
03/14/2015,43.47,2015-03-14
03/15/2015,43.45,2015-03-15
03/16/2015,43.44,2015-03-16
03/17/2015,43.46,2015-03-17
03/18/2015,43.44,2015-03-18
03/19/2015,43.42,2015-03-19
03/20/2015,43.41,2015-03-20
03/21/2015,43.39,2015-03-21
03/22/2015,43.37,2015-03-22
03/23/2015,43.38,2015-03-23
03/24/2015,43.34,2015-03-24
03/25/2015,43.32,2015-03-25
03/26/2015,43.35,2015-03-26
03/27/2015,43.38,2015-03-27
03/28/2015,43.3,2015-03-28
03/29/2015,43.27,2015-03-29
03/30/2015,43.31,2015-03-30
03/31/2015,43.31,2015-03-31
04/01/2015,43.29,2015-04-01
04/02/2015,43.25,2015-04-02
04/03/2015,43.25,2015-04-03
04/04/2015,43.23,2015-04-04
04/05/2015,43.2,2015-04-05
04/06/2015,43.18,2015-04-06
04/07/2015,43.17,2015-04-07
04/08/2015,43.15,2015-04-08
04/09/2015,43.13,2015-04-09
04/10/2015,43.12,2015-04-10
04/11/2015,43.11,2015-04-11
04/12/2015,43.1,2015-04-12
04/13/2015,43.13,2015-04-13
04/14/2015,43.13,2015-04-14
04/15/2015,43.12,2015-04-15
04/16/2015,43.09,2015-04-16
04/17/2015,43.1,2015-04-17
04/18/2015,43.09,2015-04-18
04/19/2015,43.07,2015-04-19
04/20/2015,43.07,2015-04-20
04/21/2015,43.05,2015-04-21
04/22/2015,43.02,2015-04-22
04/23/2015,43.01,2015-04-23
04/24/2015,42.99,2015-04-24
04/25/2015,43.01,2015-04-25
04/26/2015,43.02,2015-04-26
04/27/2015,43.0,2015-04-27
04/28/2015,42.99,2015-04-28
04/29/2015,43.0,2015-04-29
04/30/2015,42.96,2015-04-30
05/01/2015,42.92,2015-05-01
05/02/2015,42.88,2015-05-02
05/03/2015,42.86,2015-05-03
05/04/2015,42.83,2015-05-04
05/05/2015,42.84,2015-05-05
05/06/2015,42.84,2015-05-06
05/07/2015,42.82,2015-05-07
05/08/2015,42.8,2015-05-08
05/09/2015,42.78,2015-05-09
05/10/2015,42.76,2015-05-10
05/11/2015,42.74,2015-05-11
05/12/2015,42.72,2015-05-12
05/13/2015,42.72,2015-05-13
05/14/2015,42.72,2015-05-14
05/15/2015,42.76,2015-05-15
05/16/2015,42.73,2015-05-16
05/17/2015,42.71,2015-05-17
05/18/2015,42.7,2015-05-18
05/19/2015,42.7,2015-05-19
05/20/2015,42.69,2015-05-20
05/21/2015,42.66,2015-05-21
05/22/2015,42.62,2015-05-22
05/23/2015,42.58,2015-05-23
05/24/2015,42.56,2015-05-24
05/25/2015,42.55,2015-05-25
05/26/2015,42.55,2015-05-26
05/27/2015,42.56,2015-05-27
05/28/2015,42.52,2015-05-28
05/29/2015,42.51,2015-05-29
05/30/2015,42.49,2015-05-30
05/31/2015,42.47,2015-05-31
06/01/2015,42.48,2015-06-01
06/02/2015,42.48,2015-06-02
06/03/2015,42.48,2015-06-03
06/04/2015,42.45,2015-06-04
06/05/2015,42.43,2015-06-05
06/06/2015,42.44,2015-06-06
06/07/2015,42.43,2015-06-07
06/08/2015,42.42,2015-06-08
06/09/2015,42.41,2015-06-09
06/10/2015,42.43,2015-06-10
06/11/2015,42.42,2015-06-11
06/12/2015,42.39,2015-06-12
06/13/2015,42.37,2015-06-13
06/14/2015,42.37,2015-06-14
06/15/2015,42.35,2015-06-15
06/16/2015,42.33,2015-06-16
06/17/2015,42.31,2015-06-17
06/18/2015,42.29,2015-06-18
06/19/2015,42.29,2015-06-19
06/20/2015,42.25,2015-06-20
06/21/2015,42.23,2015-06-21
06/22/2015,42.22,2015-06-22
06/23/2015,42.2,2015-06-23
06/24/2015,42.2,2015-06-24
06/25/2015,42.2,2015-06-25
06/26/2015,42.21,2015-06-26
06/27/2015,42.2,2015-06-27
06/28/2015,42.19,2015-06-28
06/29/2015,42.17,2015-06-29
06/30/2015,42.16,2015-06-30
07/01/2015,42.14,2015-07-01
07/02/2015,42.13,2015-07-02
07/03/2015,42.13,2015-07-03
07/04/2015,42.12,2015-07-04
07/05/2015,42.13,2015-07-05
07/06/2015,42.12,2015-07-06
07/07/2015,42.11,2015-07-07
07/08/2015,42.12,2015-07-08
07/09/2015,42.13,2015-07-09
07/10/2015,42.11,2015-07-10
07/11/2015,42.11,2015-07-11
07/12/2015,42.14,2015-07-12
07/13/2015,42.15,2015-07-13
07/14/2015,42.14,2015-07-14
07/15/2015,42.12,2015-07-15
07/16/2015,42.11,2015-07-16
07/17/2015,42.1,2015-07-17
07/18/2015,42.1,2015-07-18
07/19/2015,42.1,2015-07-19
07/20/2015,42.11,2015-07-20
07/21/2015,42.1,2015-07-21
07/22/2015,42.1,2015-07-22
07/23/2015,42.11,2015-07-23
07/24/2015,42.16,2015-07-24
07/25/2015,42.18,2015-07-25
07/26/2015,42.21,2015-07-26
07/27/2015,42.25,2015-07-27
07/28/2015,42.32,2015-07-28
07/29/2015,42.34,2015-07-29
07/30/2015,42.37,2015-07-30
07/31/2015,42.41,2015-07-31
08/01/2015,42.42,2015-08-01
08/02/2015,42.43,2015-08-02
08/03/2015,42.45,2015-08-03
08/04/2015,42.51,2015-08-04
08/05/2015,42.55,2015-08-05
08/06/2015,42.57,2015-08-06
08/07/2015,42.6,2015-08-07
08/08/2015,42.62,2015-08-08
08/09/2015,42.63,2015-08-09
08/10/2015,42.64,2015-08-10
08/11/2015,42.64,2015-08-11
08/12/2015,42.65,2015-08-12
08/13/2015,42.75,2015-08-13
08/14/2015,42.76,2015-08-14
08/15/2015,42.76,2015-08-15
08/16/2015,42.81,2015-08-16
08/17/2015,42.87,2015-08-17
08/18/2015,42.91,2015-08-18
08/19/2015,42.93,2015-08-19
08/20/2015,42.99,2015-08-20
08/21/2015,42.99,2015-08-21
08/22/2015,43.0,2015-08-22
08/23/2015,43.02,2015-08-23
08/24/2015,43.02,2015-08-24
08/25/2015,43.02,2015-08-25
08/26/2015,43.02,2015-08-26
08/27/2015,43.01,2015-08-27
08/28/2015,42.99,2015-08-28
08/29/2015,43.02,2015-08-29
08/30/2015,43.06,2015-08-30
08/31/2015,43.09,2015-08-31
09/01/2015,43.14,2015-09-01
09/02/2015,43.17,2015-09-02
09/03/2015,43.18,2015-09-03
09/04/2015,43.18,2015-09-04
09/05/2015,43.2,2015-09-05
09/06/2015,43.22,2015-09-06
09/07/2015,43.24,2015-09-07
09/08/2015,43.25,2015-09-08
09/09/2015,43.27,2015-09-09
09/10/2015,43.29,2015-09-10
09/11/2015,43.28,2015-09-11
09/12/2015,43.32,2015-09-12
09/13/2015,43.32,2015-09-13
09/14/2015,43.3,2015-09-14
09/15/2015,43.32,2015-09-15
09/16/2015,43.38,2015-09-16
09/17/2015,43.44,2015-09-17
09/18/2015,43.47,2015-09-18
09/19/2015,43.47,2015-09-19
09/20/2015,43.45,2015-09-20
09/21/2015,43.44,2015-09-21
09/22/2015,43.43,2015-09-22
09/23/2015,43.43,2015-09-23
09/24/2015,43.42,2015-09-24
09/25/2015,43.45,2015-09-25
09/26/2015,43.53,2015-09-26
09/27/2015,43.58,2015-09-27
09/28/2015,43.6,2015-09-28
09/29/2015,43.66,2015-09-29
09/30/2015,43.74,2015-09-30
10/01/2015,43.8,2015-10-01
10/02/2015,43.8,2015-10-02
10/03/2015,43.79,2015-10-03
10/04/2015,43.75,2015-10-04
10/05/2015,43.73,2015-10-05
10/06/2015,43.69,2015-10-06
10/07/2015,43.69,2015-10-07
10/08/2015,43.68,2015-10-08
10/09/2015,43.68,2015-10-09
10/10/2015,43.71,2015-10-10
10/11/2015,43.7,2015-10-11
10/12/2015,43.67,2015-10-12
10/13/2015,43.65,2015-10-13
10/14/2015,43.63,2015-10-14
10/15/2015,43.59,2015-10-15
10/16/2015,43.58,2015-10-16
10/17/2015,43.57,2015-10-17
10/18/2015,43.54,2015-10-18
10/19/2015,43.51,2015-10-19
10/20/2015,43.52,2015-10-20
10/21/2015,43.51,2015-10-21
10/22/2015,43.51,2015-10-22
10/23/2015,43.51,2015-10-23
10/24/2015,43.48,2015-10-24
10/25/2015,43.48,2015-10-25
10/26/2015,43.46,2015-10-26
10/27/2015,43.46,2015-10-27
10/28/2015,43.45,2015-10-28
10/29/2015,43.42,2015-10-29
10/30/2015,43.38,2015-10-30
10/31/2015,43.35,2015-10-31
11/01/2015,43.35,2015-11-01
11/02/2015,43.34,2015-11-02
11/03/2015,43.31,2015-11-03
11/04/2015,43.28,2015-11-04
11/05/2015,43.26,2015-11-05
11/06/2015,43.25,2015-11-06
11/07/2015,43.25,2015-11-07
11/08/2015,43.23,2015-11-08
11/09/2015,43.22,2015-11-09
11/10/2015,43.21,2015-11-10
11/11/2015,43.18,2015-11-11
11/12/2015,43.16,2015-11-12
11/13/2015,43.15,2015-11-13
11/14/2015,43.08,2015-11-14
11/15/2015,43.06,2015-11-15
11/16/2015,43.07,2015-11-16
11/17/2015,43.07,2015-11-17
11/18/2015,43.1,2015-11-18
11/19/2015,43.1,2015-11-19
11/20/2015,43.09,2015-11-20
11/21/2015,43.12,2015-11-21
11/22/2015,43.13,2015-11-22
11/23/2015,43.06,2015-11-23
11/24/2015,43.03,2015-11-24
11/25/2015,43.02,2015-11-25
11/26/2015,43.0,2015-11-26
11/27/2015,43.01,2015-11-27
11/28/2015,43.01,2015-11-28
11/29/2015,43.0,2015-11-29
11/30/2015,42.99,2015-11-30
12/01/2015,42.98,2015-12-01
12/02/2015,42.97,2015-12-02
12/03/2015,42.94,2015-12-03
12/04/2015,42.91,2015-12-04
12/05/2015,42.87,2015-12-05
12/06/2015,42.88,2015-12-06
12/07/2015,42.89,2015-12-07
12/08/2015,42.88,2015-12-08
12/09/2015,42.87,2015-12-09
12/10/2015,42.84,2015-12-10
12/11/2015,42.81,2015-12-11
12/12/2015,42.78,2015-12-12
12/13/2015,42.78,2015-12-13
12/14/2015,42.8,2015-12-14
12/15/2015,42.76,2015-12-15
12/16/2015,42.74,2015-12-16
12/17/2015,42.73,2015-12-17
12/18/2015,42.74,2015-12-18
12/19/2015,42.65,2015-12-19
12/20/2015,42.67,2015-12-20
12/21/2015,42.69,2015-12-21
12/22/2015,42.71,2015-12-22
12/23/2015,42.7,2015-12-23
12/24/2015,42.64,2015-12-24
12/25/2015,42.62,2015-12-25
12/26/2015,42.6,2015-12-26
12/27/2015,42.61,2015-12-27
12/28/2015,42.6,2015-12-28
01/22/2016,42.46,2016-01-22
01/23/2016,42.43,2016-01-23
01/24/2016,42.32,2016-01-24
01/25/2016,42.26,2016-01-25
01/26/2016,42.3,2016-01-26
01/27/2016,42.38,2016-01-27
01/28/2016,42.51,2016-01-28
01/29/2016,42.51,2016-01-29
01/30/2016,42.52,2016-01-30
01/31/2016,42.49,2016-01-31
02/01/2016,42.5,2016-02-01
02/02/2016,42.48,2016-02-02
02/03/2016,42.48,2016-02-03
02/04/2016,42.55,2016-02-04
02/05/2016,42.56,2016-02-05
02/06/2016,42.64,2016-02-06
02/07/2016,42.69,2016-02-07
02/08/2016,42.74,2016-02-08
02/09/2016,42.73,2016-02-09
02/10/2016,42.68,2016-02-10
02/11/2016,42.62,2016-02-11
02/12/2016,42.64,2016-02-12
02/13/2016,42.63,2016-02-13
02/14/2016,42.61,2016-02-14
02/15/2016,42.66,2016-02-15
02/16/2016,42.7,2016-02-16
02/17/2016,42.65,2016-02-17
02/18/2016,42.6,2016-02-18
02/19/2016,42.6,2016-02-19
02/20/2016,42.62,2016-02-20
02/21/2016,42.65,2016-02-21
02/22/2016,42.67,2016-02-22
02/23/2016,42.68,2016-02-23
02/24/2016,42.68,2016-02-24
02/25/2016,42.63,2016-02-25
02/26/2016,42.61,2016-02-26
02/27/2016,42.61,2016-02-27
02/28/2016,42.6,2016-02-28
02/29/2016,42.6,2016-02-29
03/01/2016,42.61,2016-03-01
03/02/2016,42.61,2016-03-02
03/03/2016,42.6,2016-03-03
03/04/2016,42.6,2016-03-04
03/05/2016,42.57,2016-03-05
03/06/2016,42.55,2016-03-06
03/07/2016,42.52,2016-03-07
03/08/2016,42.53,2016-03-08
03/09/2016,42.52,2016-03-09
03/10/2016,42.51,2016-03-10
03/11/2016,42.49,2016-03-11
03/12/2016,42.48,2016-03-12
03/13/2016,42.48,2016-03-13
03/14/2016,42.48,2016-03-14
03/15/2016,42.47,2016-03-15
03/16/2016,42.46,2016-03-16
03/17/2016,42.44,2016-03-17
03/18/2016,42.45,2016-03-18
03/19/2016,42.48,2016-03-19
03/20/2016,42.44,2016-03-20
03/21/2016,42.36,2016-03-21
03/22/2016,42.33,2016-03-22
03/23/2016,42.35,2016-03-23
03/24/2016,42.38,2016-03-24
03/25/2016,42.41,2016-03-25
03/26/2016,42.38,2016-03-26
03/27/2016,42.38,2016-03-27
03/28/2016,42.4,2016-03-28
03/29/2016,42.39,2016-03-29
03/30/2016,42.38,2016-03-30
03/31/2016,42.4,2016-03-31
04/01/2016,42.38,2016-04-01
04/02/2016,42.38,2016-04-02
04/03/2016,42.33,2016-04-03
04/04/2016,42.32,2016-04-04
04/05/2016,42.3,2016-04-05
04/06/2016,42.29,2016-04-06
04/07/2016,42.3,2016-04-07
04/08/2016,42.27,2016-04-08
04/09/2016,42.23,2016-04-09
04/10/2016,42.19,2016-04-10
04/11/2016,42.2,2016-04-11
04/12/2016,42.19,2016-04-12
04/13/2016,42.18,2016-04-13
04/14/2016,42.2,2016-04-14
04/15/2016,42.2,2016-04-15
04/16/2016,42.19,2016-04-16
04/17/2016,42.14,2016-04-17
04/18/2016,42.13,2016-04-18
04/19/2016,42.15,2016-04-19
04/20/2016,42.14,2016-04-20
04/21/2016,42.12,2016-04-21
04/22/2016,42.13,2016-04-22
04/23/2016,42.13,2016-04-23
04/24/2016,42.09,2016-04-24
04/25/2016,42.08,2016-04-25
04/26/2016,42.07,2016-04-26
04/27/2016,42.05,2016-04-27
04/28/2016,42.04,2016-04-28
04/29/2016,42.02,2016-04-29
04/30/2016,42.01,2016-04-30
05/01/2016,41.98,2016-05-01
05/02/2016,41.98,2016-05-02
05/03/2016,41.97,2016-05-03
05/04/2016,42.04,2016-05-04
05/05/2016,42.01,2016-05-05
05/06/2016,41.97,2016-05-06
05/07/2016,41.94,2016-05-07
05/08/2016,41.92,2016-05-08
05/09/2016,41.9,2016-05-09
05/10/2016,41.88,2016-05-10
05/11/2016,41.87,2016-05-11
05/12/2016,41.86,2016-05-12
05/13/2016,41.87,2016-05-13
05/14/2016,41.86,2016-05-14
05/15/2016,41.84,2016-05-15
05/16/2016,41.82,2016-05-16
05/17/2016,41.85,2016-05-17
05/18/2016,41.86,2016-05-18
05/19/2016,41.84,2016-05-19
05/20/2016,41.85,2016-05-20
05/21/2016,41.85,2016-05-21
05/22/2016,41.84,2016-05-22
05/23/2016,41.81,2016-05-23
05/24/2016,41.78,2016-05-24
05/25/2016,41.74,2016-05-25
05/26/2016,41.75,2016-05-26
05/27/2016,41.75,2016-05-27
05/28/2016,41.74,2016-05-28
05/29/2016,41.72,2016-05-29
05/30/2016,41.74,2016-05-30
05/31/2016,41.73,2016-05-31
06/01/2016,41.7,2016-06-01
06/02/2016,41.68,2016-06-02
06/03/2016,41.71,2016-06-03
06/04/2016,41.69,2016-06-04
06/05/2016,41.67,2016-06-05
06/06/2016,41.8,2016-06-06
06/07/2016,41.79,2016-06-07
06/08/2016,41.77,2016-06-08
06/09/2016,41.75,2016-06-09
06/10/2016,41.75,2016-06-10
06/11/2016,41.74,2016-06-11
06/12/2016,41.76,2016-06-12
06/13/2016,41.79,2016-06-13
06/14/2016,41.78,2016-06-14
06/15/2016,41.76,2016-06-15
06/16/2016,41.78,2016-06-16
06/17/2016,41.79,2016-06-17
06/18/2016,41.78,2016-06-18
06/19/2016,41.75,2016-06-19
06/20/2016,41.74,2016-06-20
06/21/2016,41.75,2016-06-21
06/22/2016,41.73,2016-06-22
06/23/2016,41.71,2016-06-23
06/24/2016,41.7,2016-06-24
06/25/2016,41.69,2016-06-25
06/26/2016,41.68,2016-06-26
06/27/2016,41.68,2016-06-27
06/28/2016,41.69,2016-06-28
06/29/2016,41.69,2016-06-29
06/30/2016,41.67,2016-06-30
07/01/2016,41.67,2016-07-01
07/02/2016,41.67,2016-07-02
07/03/2016,41.65,2016-07-03
07/04/2016,41.64,2016-07-04
07/05/2016,41.63,2016-07-05
07/06/2016,41.62,2016-07-06
07/07/2016,41.62,2016-07-07
07/08/2016,41.61,2016-07-08
07/09/2016,41.6,2016-07-09
07/10/2016,41.59,2016-07-10
07/11/2016,41.58,2016-07-11
07/12/2016,41.57,2016-07-12
07/13/2016,41.56,2016-07-13
07/14/2016,41.56,2016-07-14
07/15/2016,41.58,2016-07-15
07/16/2016,41.55,2016-07-16
07/17/2016,41.52,2016-07-17
07/18/2016,41.52,2016-07-18
07/19/2016,41.54,2016-07-19
07/20/2016,41.53,2016-07-20
07/21/2016,41.52,2016-07-21
07/22/2016,41.51,2016-07-22
07/23/2016,41.5,2016-07-23
07/24/2016,41.49,2016-07-24
07/25/2016,41.47,2016-07-25
07/26/2016,41.48,2016-07-26
07/27/2016,41.47,2016-07-27
07/28/2016,41.46,2016-07-28
07/29/2016,41.48,2016-07-29
07/30/2016,41.46,2016-07-30
07/31/2016,41.46,2016-07-31
08/01/2016,41.44,2016-08-01
08/02/2016,41.45,2016-08-02
08/03/2016,41.51,2016-08-03
08/04/2016,41.45,2016-08-04
08/05/2016,41.46,2016-08-05
08/06/2016,41.46,2016-08-06
08/07/2016,41.46,2016-08-07
08/08/2016,41.44,2016-08-08
08/09/2016,41.44,2016-08-09
08/10/2016,41.42,2016-08-10
08/11/2016,41.48,2016-08-11
08/12/2016,41.53,2016-08-12
08/13/2016,41.57,2016-08-13
08/14/2016,41.6,2016-08-14
08/15/2016,41.63,2016-08-15
08/16/2016,41.64,2016-08-16
08/17/2016,41.67,2016-08-17
08/18/2016,41.69,2016-08-18
08/19/2016,41.68,2016-08-19
08/20/2016,41.69,2016-08-20
08/21/2016,41.67,2016-08-21
08/22/2016,41.65,2016-08-22
08/23/2016,41.65,2016-08-23
08/24/2016,41.64,2016-08-24
08/25/2016,41.66,2016-08-25
08/26/2016,41.65,2016-08-26
08/27/2016,41.66,2016-08-27
08/28/2016,41.65,2016-08-28
08/29/2016,41.64,2016-08-29
08/30/2016,41.64,2016-08-30
08/31/2016,41.64,2016-08-31
09/01/2016,41.68,2016-09-01
09/02/2016,41.73,2016-09-02
09/03/2016,41.76,2016-09-03
09/04/2016,41.78,2016-09-04
09/05/2016,41.81,2016-09-05
09/06/2016,41.83,2016-09-06
09/07/2016,41.86,2016-09-07
09/08/2016,41.89,2016-09-08
09/09/2016,41.9,2016-09-09
09/10/2016,41.91,2016-09-10
09/11/2016,41.93,2016-09-11
09/12/2016,41.96,2016-09-12
09/13/2016,41.98,2016-09-13
09/14/2016,42.0,2016-09-14
09/15/2016,42.01,2016-09-15
09/16/2016,42.04,2016-09-16
09/17/2016,42.04,2016-09-17
09/18/2016,42.06,2016-09-18
09/19/2016,42.05,2016-09-19
09/20/2016,42.06,2016-09-20
09/21/2016,42.06,2016-09-21
09/22/2016,42.07,2016-09-22
09/23/2016,42.08,2016-09-23
09/24/2016,42.08,2016-09-24
09/25/2016,42.08,2016-09-25
09/26/2016,42.1,2016-09-26
09/27/2016,42.1,2016-09-27
09/28/2016,42.08,2016-09-28
09/29/2016,42.11,2016-09-29
09/30/2016,42.11,2016-09-30
10/01/2016,42.11,2016-10-01
10/02/2016,42.12,2016-10-02
10/03/2016,42.14,2016-10-03
10/04/2016,42.12,2016-10-04
10/05/2016,42.12,2016-10-05
10/06/2016,42.14,2016-10-06
10/07/2016,42.23,2016-10-07
10/08/2016,42.16,2016-10-08
10/09/2016,42.12,2016-10-09
10/10/2016,42.12,2016-10-10
10/11/2016,42.13,2016-10-11
10/12/2016,42.16,2016-10-12
10/13/2016,42.15,2016-10-13
10/14/2016,42.13,2016-10-14
10/15/2016,42.13,2016-10-15
10/16/2016,42.14,2016-10-16
10/17/2016,42.15,2016-10-17
10/18/2016,42.12,2016-10-18
10/19/2016,42.11,2016-10-19
10/20/2016,42.12,2016-10-20
10/21/2016,42.12,2016-10-21
10/22/2016,42.08,2016-10-22
10/23/2016,42.04,2016-10-23
10/24/2016,42.05,2016-10-24
10/25/2016,42.04,2016-10-25
10/26/2016,42.02,2016-10-26
10/27/2016,42.02,2016-10-27
10/28/2016,42.02,2016-10-28
10/29/2016,42.0,2016-10-29
10/30/2016,42.0,2016-10-30
10/31/2016,41.99,2016-10-31
11/01/2016,41.96,2016-11-01
11/02/2016,41.93,2016-11-02
11/03/2016,41.94,2016-11-03
11/04/2016,41.95,2016-11-04
11/05/2016,41.9,2016-11-05
11/06/2016,41.89,2016-11-06
11/07/2016,41.88,2016-11-07
11/08/2016,41.89,2016-11-08
11/09/2016,41.89,2016-11-09
11/10/2016,41.86,2016-11-10
11/11/2016,41.86,2016-11-11
11/12/2016,41.85,2016-11-12
11/13/2016,41.82,2016-11-13
11/14/2016,41.82,2016-11-14
11/15/2016,41.81,2016-11-15
11/16/2016,41.79,2016-11-16
11/17/2016,41.74,2016-11-17
11/18/2016,41.72,2016-11-18
11/19/2016,41.73,2016-11-19
11/20/2016,41.71,2016-11-20
11/21/2016,41.71,2016-11-21
11/22/2016,41.68,2016-11-22
11/23/2016,41.67,2016-11-23
11/24/2016,41.67,2016-11-24
11/25/2016,41.65,2016-11-25
11/26/2016,41.64,2016-11-26
11/27/2016,41.63,2016-11-27
11/28/2016,41.64,2016-11-28
11/29/2016,41.62,2016-11-29
11/30/2016,41.61,2016-11-30
12/01/2016,41.59,2016-12-01
12/02/2016,41.54,2016-12-02
12/03/2016,41.54,2016-12-03
12/04/2016,41.54,2016-12-04
12/05/2016,41.55,2016-12-05
12/06/2016,41.56,2016-12-06
12/07/2016,41.51,2016-12-07
12/08/2016,41.49,2016-12-08
12/09/2016,41.47,2016-12-09
12/10/2016,41.46,2016-12-10
12/11/2016,41.47,2016-12-11
12/12/2016,41.49,2016-12-12
12/13/2016,41.48,2016-12-13
12/14/2016,41.46,2016-12-14
12/15/2016,41.43,2016-12-15
12/16/2016,41.4,2016-12-16
12/17/2016,41.4,2016-12-17
12/18/2016,41.38,2016-12-18
12/19/2016,41.36,2016-12-19
12/20/2016,41.35,2016-12-20
12/21/2016,41.35,2016-12-21
12/22/2016,41.35,2016-12-22
12/23/2016,41.32,2016-12-23
12/24/2016,41.31,2016-12-24
12/25/2016,41.3,2016-12-25
12/26/2016,41.3,2016-12-26
12/27/2016,41.3,2016-12-27
12/28/2016,41.29,2016-12-28
12/29/2016,41.3,2016-12-29
12/30/2016,41.24,2016-12-30
12/31/2016,41.24,2016-12-31
01/01/2017,41.23,2017-01-01
01/02/2017,41.23,2017-01-02
01/03/2017,41.24,2017-01-03
01/04/2017,41.23,2017-01-04
01/05/2017,41.2,2017-01-05
01/06/2017,41.22,2017-01-06
01/07/2017,41.29,2017-01-07
01/08/2017,41.24,2017-01-08
01/09/2017,41.27,2017-01-09
01/10/2017,41.29,2017-01-10
01/11/2017,41.29,2017-01-11
01/12/2017,41.28,2017-01-12
01/13/2017,41.24,2017-01-13
01/14/2017,41.23,2017-01-14
01/15/2017,41.23,2017-01-15
01/16/2017,41.22,2017-01-16
01/17/2017,41.2,2017-01-17
01/18/2017,41.2,2017-01-18
01/19/2017,41.21,2017-01-19
01/20/2017,41.2,2017-01-20
01/21/2017,41.21,2017-01-21
01/22/2017,41.24,2017-01-22
01/23/2017,41.23,2017-01-23
01/24/2017,41.15,2017-01-24
01/25/2017,41.13,2017-01-25
01/26/2017,41.12,2017-01-26
01/27/2017,41.1,2017-01-27
01/28/2017,41.09,2017-01-28
01/29/2017,41.1,2017-01-29
01/30/2017,41.08,2017-01-30
01/31/2017,41.06,2017-01-31
02/01/2017,41.06,2017-02-01
02/02/2017,41.04,2017-02-02
02/03/2017,41.04,2017-02-03
02/04/2017,41.02,2017-02-04
02/05/2017,41.02,2017-02-05
02/06/2017,41.03,2017-02-06
02/07/2017,41.04,2017-02-07
02/08/2017,41.06,2017-02-08
02/09/2017,41.03,2017-02-09
02/10/2017,40.96,2017-02-10
02/11/2017,40.98,2017-02-11
02/12/2017,40.99,2017-02-12
02/13/2017,40.98,2017-02-13
02/14/2017,40.99,2017-02-14
02/15/2017,41.0,2017-02-15
02/16/2017,40.94,2017-02-16
02/17/2017,40.92,2017-02-17
02/18/2017,40.93,2017-02-18
02/19/2017,40.92,2017-02-19
02/20/2017,40.9,2017-02-20
02/21/2017,40.91,2017-02-21
02/22/2017,40.95,2017-02-22
02/23/2017,40.97,2017-02-23
02/24/2017,40.92,2017-02-24
02/25/2017,40.9,2017-02-25
02/26/2017,40.84,2017-02-26
02/27/2017,40.84,2017-02-27
02/28/2017,40.84,2017-02-28
03/01/2017,40.85,2017-03-01
03/02/2017,40.84,2017-03-02
03/03/2017,40.79,2017-03-03
03/04/2017,40.79,2017-03-04
03/05/2017,40.79,2017-03-05
03/06/2017,40.79,2017-03-06
03/07/2017,40.79,2017-03-07
03/08/2017,40.79,2017-03-08
03/09/2017,40.79,2017-03-09
03/10/2017,40.8,2017-03-10
03/11/2017,40.76,2017-03-11
03/12/2017,40.76,2017-03-12
03/13/2017,40.8,2017-03-13
03/14/2017,40.79,2017-03-14
03/15/2017,40.73,2017-03-15
03/16/2017,40.69,2017-03-16
03/17/2017,40.68,2017-03-17
03/18/2017,40.72,2017-03-18
03/19/2017,40.73,2017-03-19
03/20/2017,40.71,2017-03-20
03/21/2017,40.72,2017-03-21
03/22/2017,40.71,2017-03-22
03/23/2017,40.67,2017-03-23
03/24/2017,40.66,2017-03-24
03/25/2017,40.69,2017-03-25
03/26/2017,40.68,2017-03-26
03/27/2017,40.68,2017-03-27
03/28/2017,40.67,2017-03-28
03/29/2017,40.65,2017-03-29
03/30/2017,40.64,2017-03-30
03/31/2017,40.66,2017-03-31
